,CryptoName,Crypto Price,TimeStamp
0,Bitcoin,"60,949.42",2024-08-10 14:17:06.757180
Bitcoin,"61,178.92",2024-08-10 14:18:00.669203
Bitcoin,"61,178.92",2024-08-10 14:18:01.896699
Bitcoin,"61,178.92",2024-08-10 14:18:03.118511
Bitcoin,"61,178.92",2024-08-10 14:18:04.332942
Bitcoin,"61,178.92",2024-08-10 14:18:05.587434
Bitcoin,"61,178.92",2024-08-10 14:18:06.805345
